Date,longitude,latitude,VV,VH,NDVI
25/12/2017,1.402745459,56.77892567,0.024241114,0.001328899,0.036986303
25/12/2017,1.566338209,56.78091329,0.027140692,0.001199783,0.013051806
25/12/2017,1.72995084,56.78268643,0.026534518,9.85E-04,0.032681357
25/12/2017,1.893581087,56.78424501,0.028006326,9.65E-04,-0.001065076
25/12/2017,2.057226683,56.785589,0.02751846,9.01E-04,0.02167032
25/12/2017,1.243368905,56.68692718,0.02337714,0.001884896,0.004958678
25/12/2017,1.406550329,56.68912177,0.02361452,0.001322068,0.024486702
25/12/2017,1.569753723,56.69110266,0.032740045,0.001285073,-0.005721717
25/12/2017,1.732976839,56.69286977,0.02903219,9.79E-04,0.19148937
25/12/2017,1.89621743,56.69442307,0.030771796,9.07E-04,-0.009954637
25/12/2017,2.059473249,56.6957625,0.03275732,9.92E-04,-0.009954637
25/12/2017,1.247538743,56.59712925,0.025992963,0.001754545,0.008000883
25/12/2017,1.410333231,56.59931641,0.028572932,0.001353053,0.083932854
25/12/2017,1.573149513,56.60129059,0.03254299,0.00126331,-0.004581902
25/12/2017,1.735985361,56.60305171,0.030147709,0.001088785,0.001174694
25/12/2017,1.898838546,56.60459975,0.028295118,9.96E-04,-0.012383023
25/12/2017,2.061706837,56.60593464,0.030385572,9.91E-04,-0.012383023
25/12/2017,1.089298612,56.50493785,9.54E-06,4.01E-06,0.05004205
25/12/2017,1.25168456,56.50732982,0.028007854,0.0020342,0.021941854
25/12/2017,1.414094337,56.50950958,0.029132023,0.001477201,-0.0749354
25/12/2017,1.576525736,56.51147708,0.030780397,0.001152239,0.053311795
25/12/2017,1.738976547,56.51323225,0.028531887,9.75E-04,-0.019036954
25/12/2017,1.901444556,56.51477504,0.034568254,0.001104291,-0.012946254
25/12/2017,2.063927552,56.51610541,0.038957868,0.001153915,-0.012946254
25/12/2017,1.093802913,56.415145,0.026215445,0.002358043,0.028159885
25/12/2017,1.255806547,56.41752889,0.028016694,0.00170811,0.13014461
25/12/2017,1.417833822,56.41970128,0.02948483,0.001357163,0.04171048
25/12/2017,1.579882548,56.42166213,0.030666849,0.001185171,0.035390947
25/12/2017,1.741950532,56.42341137,0.03164808,0.001135902,-0.013678246
25/12/2017,1.90403558,56.42494895,0.035075277,0.001217394,-0.020133084
25/12/2017,2.066135496,56.42627482,0.036861293,0.00117563,-0.020133084
25/12/2017,1.098281383,56.3253506,0.026843203,0.002492953,0.045611016
25/12/2017,1.259904892,56.32772645,0.02731667,0.001899661,0.050036024
25/12/2017,1.421551856,56.32989151,0.02816327,0.001368617,0.032594103
25/12/2017,1.583220102,56.33184574,0.03138154,0.00123506,0.025295638
25/12/2017,1.744907454,56.33358908,0.03568072,0.001199951,-0.02453308
25/12/2017,1.906611736,56.33512147,0.0424023,0.001391382,-0.009318085
25/12/2017,2.068330768,56.33644287,0.04184974,0.001261899,-0.009318085
25/12/2017,1.102734225,56.23555466,0.025949702,0.002237078,0.0370135
25/12/2017,1.263979781,56.2379225,0.02868141,0.001741887,-0.008927733
25/12/2017,1.425248607,56.24008027,0.030544668,0.001398134,0.03463687
25/12/2017,1.586538549,56.24202792,0.034328677,0.001306974,-0.006837253
25/12/2017,1.747847447,56.24376538,0.037982643,0.001250521,-0.012717212
25/12/2017,1.909173141,56.2452926,0.0439526,0.001400335,-0.0142042
25/12/2017,2.07051347,56.24660955,0.0479417,0.00160401,-0.0142042
25/12/2017,1.107161641,56.14575718,0.031177599,0.002394388,0.033648267
25/12/2017,1.268031398,56.14811705,0.026332684,0.001622053,0.025360905
25/12/2017,1.428924244,56.15026756,0.032832928,0.001477305,0.031530645
25/12/2017,1.589838039,56.15220865,0.03964787,0.001489868,-0.001290101
25/12/2017,1.750770643,56.15394026,0.040045105,0.001397904,-0.01641286
25/12/2017,1.911719911,56.15546234,0.04196288,0.001241803,-0.018074075
25/12/2017,2.0726837,56.15677486,0.04923577,0.001555777,-0.018074075
25/12/2017,1.593118722,56.06238794,0.035044793,0.00120919,-0.015236359
25/12/2017,1.753677174,56.06411373,0.034334417,0.001179064,-0.022029165
25/12/2017,1.914252161,56.0656307,0.03931056,0.001308205,-0.010571692
25/12/2017,2.074841555,56.0669388,0.039292168,0.001394911,-0.010571692
25/12/2017,1.0949615,56.08774334,0.03054399,0.002122996,0.02589928
25/12/2017,1.255588315,56.09011766,0.026610408,0.001518934,0.02964065
25/12/2017,0.939152965,55.99536962,9.28E-06,2.48E-06,0.04186952
25/12/2017,1.099382401,55.9979441,0.030623728,0.002126135,0.15254237
25/12/2017,1.259636939,56.00031045,0.0330338,0.001751263,0.22580644
25/12/2017,1.419914469,56.00246859,0.03166749,0.001358101,0.009231235
25/12/2017,1.580212879,56.00441847,0.032558978,0.001173925,-0.009750152
25/12/2017,1.740530053,56.00616003,0.035049666,0.001209771,0.003503309
25/12/2017,1.900863878,56.00769323,0.03635125,0.001236234,-0.01766996
25/12/2017,2.061212235,56.00901801,0.039598517,0.001309686,-0.01766996
25/12/2017,0.943918733,55.90557746,0.020373221,0.001870706,0.028609447
25/12/2017,1.103778198,55.90814331,0.036469057,0.002172923,0.031530693
25/12/2017,1.263662571,55.91050172,0.034386367,0.001651909,0.022933215
25/12/2017,1.423569757,55.91265263,0.034261636,0.001415077,0.002783792
25/12/2017,1.58349766,55.91459597,0.037745785,0.001394862,-0.021753756
25/12/2017,1.743444183,55.91633169,0.03893168,0.001355853,-0.007880326
25/12/2017,1.903407226,55.91785974,0.041385364,0.001458625,-0.047138046
25/12/2017,2.063384688,55.91918008,0.044900768,0.001744461,-0.047138046
25/12/2017,0.948657501,55.81578373,0.03401064,0.002782966,0.021008238
25/12/2017,1.108149088,55.81834098,0.034659985,0.002009484,0.01821079
25/12/2017,1.26766539,55.82069149,0.034063213,0.001654337,-0.04392141
25/12/2017,1.427204328,55.82283519,0.038068306,0.001538981,-0.01972686
25/12/2017,1.586763822,55.82477202,0.039903454,0.001521091,-0.0440044
25/12/2017,1.746341792,55.82650193,0.035491206,0.001291746,-0.04701835
25/12/2017,1.905936154,55.82802486,0.036596343,0.001299038,-0.06852497
25/12/2017,2.065544824,55.82934077,0.043425206,0.001570396,-0.06852497
25/12/2017,0.953369478,55.7259884,0.024845982,0.002247141,0.04091071
25/12/2017,1.112495263,55.7285371,0.023733089,0.001545339,0.021355782
25/12/2017,1.271645572,55.73087975,0.0304561,0.001396555,0.017343244
25/12/2017,1.430818342,55.73301628,0.033600215,0.001327235,-0.05129829
25/12/2017,1.590011509,55.73494663,0.031790923,0.00116669,-0.038557835
25/12/2017,1.749223009,55.73667075,0.03100945,0.001157036,-0.070809245
25/12/2017,1.908450774,55.73818858,0.03780867,0.001381512,-0.05680317
25/12/2017,2.067692736,55.73950009,0.038443454,0.001500208,-0.05680317
25/12/2017,0.958054872,55.63619149,0.020880453,0.001894804,0.02045696
25/12/2017,1.116816915,55.63873168,0.026727216,0.001647443,0.001927428
25/12/2017,1.275603292,55.6410665,0.028948236,0.001410701,-0.029224904
25/12/2017,1.434411957,55.64319589,0.024502981,0.001222033,-0.0805921
25/12/2017,1.593240863,55.64511979,0.02827986,0.001146081,-0.07528409
25/12/2017,1.75208796,55.64683814,0.037589695,0.001382956,-0.049568966
25/12/2017,1.910951197,55.6483509,0.03937153,0.001424303,-0.07530864
25/12/2017,2.069828521,55.64965803,0.047973696,0.001784909,-0.07530864
25/12/2017,0.962713887,55.546393,0.020871028,0.001872871,-0.00631078
25/12/2017,1.121114231,55.54892471,0.019930387,0.001286439,-0.007062866
25/12/2017,1.279538723,55.55125174,0.022666428,0.001196408,-0.11638955
25/12/2017,1.437985332,55.55337403,0.025246356,0.001113535,-0.05699482
25/12/2017,1.596452026,55.5552915,0.033385094,0.001269928,-0.07908612
25/12/2017,1.754936771,55.55700412,0.039424337,0.001481456,-0.080422424
25/12/2017,1.913437532,55.55851183,0.040043592,0.001583076,-0.27047145
25/12/2017,2.071952272,55.55981459,0.044290952,0.001707421,-0.27047145
25/12/2017,0.809332026,55.45386572,9.68E-06,6.07E-06,0.013958227
25/12/2017,0.967346725,55.45659293,0.015309621,0.001497997,0.005021971
25/12/2017,1.1253874,55.4591162,0.017327167,0.001222905,-0.05263158
25/12/2017,1.283452038,55.46143548,0.020780757,0.001172636,-0.051616564
25/12/2017,1.441538622,55.46355068,0.03188306,0.001469703,-0.035443038
25/12/2017,1.599645138,55.46546177,0.029594779,0.00122359,-0.06857573
25/12/2017,1.757769566,55.46716867,0.036230877,0.001450182,-0.3213213
25/12/2017,1.915909888,55.46867136,0.043461353,0.001705397,-0.45
25/12/2017,2.074064081,55.46996977,0.040585,0.001936027,-0.45
25/12/2017,0.814296347,55.36407314,0.016151264,0.002332056,0.006973219
25/12/2017,0.971953588,55.36679127,0.018849285,0.001723627,-0.020012837
25/12/2017,1.129636606,55.36930614,0.020902295,0.001367557,-0.14424242
25/12/2017,1.287343404,55.3716177,0.02666572,0.001318588,-0.32402235
25/12/2017,1.445071981,55.37372586,0.02652313,0.001161057,-0.18294849
25/12/2017,1.602820337,55.37563058,0.032801405,0.001256877,-0.30113637
25/12/2017,1.760586468,55.37733181,0.03477488,0.001274203,-0.566879
25/12/2017,1.918368371,55.37882948,0.039128136,0.001433607,-0.875
25/12/2017,2.07616404,55.38012358,0.034893226,0.002419139,-0.875
25/12/2017,0.819232895,55.27427893,0.015045946,0.00191786,-0.023114927
25/12/2017,0.976534674,55.27698803,0.018949602,0.001480878,0.020444604
25/12/2017,1.133862033,55.27949454,0.022089917,0.001299765,-0.15335463
25/12/2017,1.29121299,55.28179841,0.026853427,0.001273323,-0.264
25/12/2017,1.448585561,55.28389956,0.025526663,0.001163044,-0.6097561
25/12/2017,1.60597776,55.28579795,0.032775056,0.00132205,-0.34751773
25/12/2017,1.763387598,55.28749351,0.033513077,0.00126837,-0.34117648
25/12/2017,1.920813088,55.28898621,0.038354818,0.001518051,-0.0718232
25/12/2017,2.078252239,55.290276,0.03600609,0.002442841,-0.0718232
25/12/2017,0.824141882,55.18448311,0.015419638,0.001978654,-0.004710446
25/12/2017,0.981090179,55.1871832,0.02114407,0.001723151,-0.04329897
25/12/2017,1.138063861,55.1896814,0.020216674,0.001250265,-0.33540374
25/12/2017,1.295060963,55.19197761,0.023821976,0.001149824,-0.7009346
25/12/2017,1.452079513,55.19407179,0.031409524,0.001320871,-0.88235295
25/12/2017,1.609117542,55.19596386,0.033142395,0.001215399,-0.88
25/12/2017,1.766173077,55.1976538,0.040200267,0.001442897,-0.25868726
25/12/2017,1.923244144,55.19914153,0.038892973,0.001464093,0.008547009
25/12/2017,2.080328769,55.20042703,0.038947355,0.00243474,0.008547009
25/12/2017,0.829023517,55.09468566,0.015461956,0.001696219,-0.5555556
25/12/2017,0.985620297,55.0973768,0.020452756,0.001430111,-0.5246637
25/12/2017,1.142242271,55.0998667,0.022511804,0.001212735,-0.5591398
25/12/2017,1.298887485,55.1021553,0.028267728,0.001307944,-0.5408163
25/12/2017,1.455553987,55.10424253,0.033506326,0.001350759,-0.017113784
25/12/2017,1.612239819,55.10612833,0.033525903,0.001348271,-0.42105263
25/12/2017,1.768943024,55.10781265,0.04096757,0.001657161,-0.006365741
25/12/2017,1.925661643,55.10929545,0.04087122,0.001670325,-0.007084469
25/12/2017,2.082393717,55.11057669,0.036999684,0.002374787,-0.007084469
25/12/2017,0.677657733,55.00200385,7.62E-06,2.51E-06,0.004920173
25/12/2017,0.833878008,55.00488658,0.016838225,0.001835055,-0.008604346
25/12/2017,0.990125222,55.00756881,0.022101035,0.001650365,-0.5145631
25/12/2017,1.146397438,55.01005047,0.024760898,0.001357047,-0.7217391
25/12/2017,1.302692721,55.01233148,0.030430228,0.001297081,-0.004521167
25/12/2017,1.459009129,55.01441179,0.032812968,0.001308081,-0.506383
25/12/2017,1.615344722,55.01629134,0.04012414,0.001458926,-0.007985803
25/12/2017,1.771697556,55.01797008,0.039333776,0.001372254,-0.31830987
25/12/2017,1.928065688,55.01944797,0.039385714,0.00143911,-0.5714286
25/12/2017,2.084447172,55.02072495,0.03556925,0.002125316,-0.5714286
25/12/2017,0.682832712,54.9122127,0.010055708,0.001342069,-0.048289094
25/12/2017,0.838705559,54.91508589,0.018825237,0.001717911,0.04393673
25/12/2017,0.994605142,54.91775925,0.022571197,0.001461075,-0.50769234
25/12/2017,1.150529541,54.92023269,0.02587418,0.001246977,-0.67407405
25/12/2017,1.30647683,54.92250615,0.028716119,0.001235259,-0.78
25/12/2017,1.462445087,54.92457957,0.035334803,0.001426133,-0.76047903
25/12/2017,1.618432383,54.9264529,0.03484837,0.001369213,-0.024025386
25/12/2017,1.77443679,54.92812609,0.032509875,0.001406569,-0.58389264
25/12/2017,1.93045638,54.92959908,0.035407268,0.002392147,-0.6964286
25/12/2017,2.086489222,54.93087184,0.030407593,0.001902137,-0.6964286
25/12/2017,0.687979034,54.82241988,0.018538373,0.002334395,0.025352113
25/12/2017,0.843506374,54.82528358,0.020719215,0.001803511,0.009274501
25/12/2017,0.999060248,54.8279481,0.019705994,0.001330529,-0.60544217
25/12/2017,1.154638751,54.83041336,0.03171531,0.001658161,-0.6756757
25/12/2017,1.310239973,54.83267931,0.03299383,0.001437568,-0.6793893
25/12/2017,1.465862004,54.83474588,0.02561129,0.001030012,-0.6923077
25/12/2017,1.621502932,54.83661301,0.03490454,0.001428661,-0.73333335
25/12/2017,1.777160842,54.83828066,0.03895091,0.001435699,-0.7
25/12/2017,1.932833821,54.83974878,0.034923617,0.002487249,-0.5270936
25/12/2017,2.088519951,54.84101733,0.035256628,0.002192334,-0.5270936
25/12/2017,0.693096916,54.7326254,0.014640478,0.00180442,-0.006268558
25/12/2017,0.848280653,54.73547965,0.022511318,0.001661725,-0.578125
25/12/2017,1.003490726,54.73813537,0.024382278,0.001345391,-0.682243
25/12/2017,1.158725242,54.74059249,0.025457341,0.001165804,-0.6438356
25/12/2017,1.313982307,54.74285096,0.029840615,0.001288522,-0.6
25/12/2017,1.469260025,54.7449107,0.030663552,0.001210196,-0.728
25/12/2017,1.624556498,54.74677167,0.03652586,0.00149471,-0.26421404
25/12/2017,1.779869826,54.74843381,0.034558248,0.001513274,-0.6886228
25/12/2017,1.935198109,54.74989707,0.030527491,0.002039567,-0.6946565
25/12/2017,2.090539445,54.75116143,0.033040527,0.001900946,-0.6946565
25/12/2017,0.698186571,54.64282927,0.018531641,0.001955502,-0.15915915
25/12/2017,0.853028596,54.6456741,0.018858518,0.001471477,-0.5862069
25/12/2017,1.007896759,54.64832106,0.02748511,0.001545762,-0.71428573
25/12/2017,1.162789183,54.65077008,0.022093331,0.001145061,-0.6229508
25/12/2017,1.317703988,54.65302109,0.028442817,0.001216709,-0.61904764
25/12/2017,1.472639291,54.65507404,0.027670281,0.001124381,-0.7293233
25/12/2017,1.627593208,54.65692887,0.030379647,0.001224766,-0.70434785
25/12/2017,1.782563854,54.65858552,0.028597904,0.001190217,-0.7070064
25/12/2017,1.937549344,54.66004396,0.034222834,0.002208119,-0.6847826
25/12/2017,2.092547789,54.66130415,0.0325289,0.001986231,-0.6847826
25/12/2017,1.166830744,54.56094612,0.03201683,0.00145333,-0.72
25/12/2017,1.32140517,54.56318972,0.026924409,0.001161719,-0.62711865
25/12/2017,1.475999941,54.5652359,0.024743281,9.31E-04,-0.7752809
25/12/2017,1.630613188,54.56708461,0.039189424,0.001601133,-0.49557522
25/12/2017,1.78524304,54.56873581,0.022703148,9.92E-04,-0.6219512
25/12/2017,1.939887623,54.57018944,0.03155197,0.001963365,-0.7277487
25/12/2017,2.094545066,54.57144547,0.04114014,0.002267035,-0.7277487
25/12/2017,2.096531358,54.4815854,0.037434857,0.002053578,-0.67
25/12/2017,0.673937533,54.59559938,0.025786221,0.002472184,-0.09596681
25/12/2017,0.828597811,54.59847367,0.019152291,0.001465694,-0.15915915
25/12/2017,0.679043571,54.50580241,0.022531785,0.002340645,0.027790572
25/12/2017,0.833365019,54.50866723,0.023873908,0.001810961,-0.11413044
25/12/2017,0.987712633,54.51133519,0.023907408,0.001488355,-0.6581197
25/12/2017,1.142084558,54.5138062,0.021765519,0.001077257,-0.6571429
25/12/2017,1.296478932,54.51608021,0.034202397,0.00146372,-0.72
25/12/2017,1.450893897,54.51815715,0.026910828,0.001105676,-0.62711865
25/12/2017,1.605327589,54.52003696,0.03692705,0.001520395,-0.6969697
25/12/2017,0.530164926,54.41295223,9.51E-06,4.14E-06,-0.115555555
25/12/2017,0.684121586,54.41600378,0.016713325,0.001713088,0.025915997
25/12/2017,0.838106059,54.41885918,0.018576117,0.001293253,-0.70149255
25/12/2017,0.992116505,54.42151836,0.02702768,0.001507117,-0.6893204
25/12/2017,1.14615108,54.42398124,0.025169566,0.001203171,-0.5862069
25/12/2017,1.300207938,54.42624777,0.031096095,0.001411009,-0.6888889
25/12/2017,1.454285233,54.42831787,0.032613065,0.001493099,-0.6363636
25/12/2017,1.608381117,54.43019151,0.034115337,0.00150301,-0.7468355
25/12/2017,1.76249374,54.43186862,0.03877765,0.001929374,-0.64912283
25/12/2017,1.91662125,54.43334916,0.035450235,0.00240254,-0.632
25/12/2017,2.070761796,54.43463309,0.03871286,0.002234526,-0.67
25/12/2017,0.535550055,54.32316195,0.020175548,0.002484551,-0.11764706
25/12/2017,0.689171788,54.32620348,0.019241076,0.001786946,0.042145595
25/12/2017,0.842821128,54.3290495,0.021259397,0.001484808,-0.75
25/12/2017,0.996496247,54.33169994,0.024459321,0.001441759,-0.80487806
25/12/2017,1.150195318,54.33415473,0.022989819,0.001216822,-0.6
25/12/2017,1.303916506,54.33641381,0.028951861,0.001267765,-0.7777778
25/12/2017,1.457657981,54.33847711,0.030746523,0.001344696,-0.6904762
25/12/2017,1.611417906,54.34034459,0.036404848,0.001505289,-0.5604396
25/12/2017,1.765194446,54.34201618,0.040046137,0.002553991,-0.6037736
25/12/2017,1.918985763,54.34349186,0.04142178,0.002514561,-0.021786492
25/12/2017,2.072790019,54.34477157,0.03978358,0.002080771,-0.09695291
25/12/2017,0.54090575,54.23336997,0.0174469,0.002179996,0.042568807
25/12/2017,0.694194381,54.23640152,0.020447923,0.001695684,0.024066705
25/12/2017,0.847510415,54.2392382,0.020814613,0.001454427,-0.64102566
25/12/2017,1.000852039,54.24187994,0.028896905,0.001517758,-0.75757575
25/12/2017,1.154217437,54.24432668,0.024389775,0.001169073,-0.6111111
25/12/2017,1.307604789,54.24657834,0.02991472,0.001261964,-0.7777778
25/12/2017,1.461012277,54.24863487,0.030189605,0.001350558,-0.6146789
25/12/2017,1.61443808,54.25049621,0.035311874,0.001538189,-0.62352943
25/12/2017,1.767880374,54.25216232,0.03770951,0.002746017,-0.6363636
25/12/2017,1.921337336,54.25363314,0.036960304,0.002353151,-0.66
25/12/2017,2.074807142,54.25490866,0.04430227,0.002256311,-0.13372093
25/12/2017,0.546232229,54.14357628,0.012412062,0.001738914,0.008628955
25/12/2017,0.69918957,54.14659789,0.025377415,0.002000765,-0.7878788
25/12/2017,0.852174113,54.14942528,0.017980427,0.001274998,-0.3529412
25/12/2017,1.005184058,54.15205836,0.022307243,0.001260349,-0.5555556
25/12/2017,1.1582176,54.15449707,0.03319883,0.001686563,-0.71428573
25/12/2017,1.311272936,54.15674135,0.02950524,0.001267013,-0.64835167
25/12/2017,1.464348259,54.15879113,0.03895438,0.001664462,-0.6086956
25/12/2017,1.617441761,54.16064637,0.041567374,0.001859379,-0.65048546
25/12/2017,1.770551634,54.16230701,0.037374783,0.002738836,-0.5555556
25/12/2017,1.923676067,54.16377301,0.039491437,0.002407097,-0.7631579
25/12/2017,2.076813248,54.16504434,0.043600887,0.00211415,-0.7037037
25/12/2017,0.551529706,54.05378089,0.013697145,0.001732653,-0.33333334
25/12/2017,0.704157557,54.05679261,0.015587362,0.001285438,-0.8
25/12/2017,0.85681241,54.05961073,0.018082697,0.001146952,-0.33333334
25/12/2017,1.009492478,54.06223519,0.02259827,0.001162558,-0.6363636
25/12/2017,1.16219597,54.06466591,0.02257172,0.001021167,-0.64285713
25/12/2017,1.314921095,54.06690284,0.028827854,0.001282328,-0.5416667
25/12/2017,1.467666061,54.06894591,0.03284086,0.001383052,-0.62616825
25/12/2017,1.620429072,54.07079506,0.038791455,0.001815282,-0.60493827
25/12/2017,1.773208334,54.07245026,0.038239375,0.002564744,-0.57522124
25/12/2017,1.926002048,54.07391146,0.043670963,0.002482049,-0.60683763
25/12/2017,2.078808417,54.07517862,0.042274725,0.001947286,-0.6043956
25/12/2017,0.404526826,53.96078905,7.27E-06,2.63E-06,-0.739726
25/12/2017,0.556798395,53.9639838,0.01425411,0.001604734,0.0227704
25/12/2017,0.709098541,53.96698566,0.012758521,0.001114424,-0.704918
25/12/2017,0.861425492,53.96979457,0.021894453,0.001316872,-0.04888889
25/12/2017,1.013777472,53.97241044,0.017475134,9.89E-04,-0.6363636
25/12/2017,1.166152706,53.97483321,0.02510614,0.001266537,-0.066974595
25/12/2017,1.318549414,53.97706281,0.02908426,0.001356251,-0.039087947
25/12/2017,1.470965817,53.97909919,0.030457592,0.001333289,-0.62616825
25/12/2017,1.623400133,53.9809423,0.0394004,0.001847733,-0.60493827
25/12/2017,1.77585058,53.98259208,0.036306746,0.00271829,-0.5744681
25/12/2017,1.928315374,53.9840485,0.039501287,0.002191697,-0.65
