Date,longitude,latitude,VV,VH,NDVI
30/12/2017,-0.983033309,53.24125297,0.12104472,0.021550847,0.21493994
30/12/2017,-0.968084824,53.24175227,0.124672815,0.023259386,0.21493994
30/12/2017,-0.953135895,53.24224971,0.1560776,0.025628446,0.21493994
30/12/2017,-0.938186523,53.24274527,0.12352725,0.024187926,0.21493994
30/12/2017,-0.923236709,53.24323896,0.14472309,0.02689413,0.21493994
30/12/2017,-0.908286457,53.24373077,0.11147778,0.027818864,0.21493994
30/12/2017,-0.893335766,53.24422072,0.15636474,0.028380524,0.21493994
30/12/2017,-0.87838464,53.24470879,0.19792932,0.023335371,0.21493994
30/12/2017,-0.863433079,53.24519499,0.14721148,0.025937144,0.21493994
30/12/2017,-0.848481085,53.24567932,0.16554767,0.02684115,0.21493994
30/12/2017,-0.833528659,53.24616178,0.1530201,0.02694754,0.21493994
30/12/2017,-0.818575805,53.24664237,0.15396811,0.02844961,0.21493994
30/12/2017,-0.803622522,53.24712108,0.2042067,0.032518737,0.21493994
30/12/2017,-0.788668813,53.24759792,0.20275417,0.032880094,0.21493994
30/12/2017,-0.773714679,53.24807289,0.13858832,0.03182956,0.21493994
30/12/2017,-0.758760123,53.24854598,0.25952685,0.03708482,0.21493994
30/12/2017,-0.743805145,53.2490172,0.13025022,0.02509113,0.21493994
30/12/2017,-0.728849748,53.24948655,0.09555991,0.021303045,0.21493994
30/12/2017,-0.713893932,53.24995402,0.081878096,0.021751149,0.21493994
30/12/2017,-0.698937701,53.25041962,0.10876237,0.023725431,0.21493994
30/12/2017,-0.683981054,53.25088335,0.11401413,0.028584547,0.21493994
30/12/2017,-0.669023995,53.25134521,0.12490987,0.029098535,0.064335205
30/12/2017,-0.654066524,53.25180519,0.13829453,0.0331677,0.064335205
30/12/2017,-0.639108644,53.2522633,0.120925516,0.027335102,0.064335205
30/12/2017,-0.624150355,53.25271953,0.13412604,0.023446895,0.100871734
30/12/2017,-0.60919166,53.25317389,0.1451145,0.0364869,0.100871734
30/12/2017,-0.594232561,53.25362637,0.15348099,0.027641764,0.100871734
30/12/2017,-0.579273058,53.25407698,0.13191722,0.028615009,0.100871734
30/12/2017,-0.564313154,53.25452572,0.14551409,0.034537483,0.100871734
30/12/2017,-0.54935285,53.25497258,0.116886295,0.026601527,0.100871734
30/12/2017,-0.534392148,53.25541757,0.17368427,0.030404141,0.13026384
30/12/2017,-0.51943105,53.25586068,0.15422833,0.025295068,0.13026384
30/12/2017,-0.504469557,53.25630192,0.12661473,0.025392478,0.13026384
30/12/2017,-0.489507671,53.25674128,0.20518717,0.03967693,0.13026384
30/12/2017,-0.474545393,53.25717877,0.21422517,0.035688706,0.13026384
30/12/2017,-0.459582725,53.25761438,0.24047947,0.042315006,0.13026384
30/12/2017,-0.44461967,53.25804812,0.2621256,0.043274984,0.13026384
30/12/2017,-0.429656228,53.25847998,0.22223781,0.037209302,0.13026384
30/12/2017,-0.414692401,53.25890996,0.21197006,0.031023901,0.13026384
30/12/2017,-0.399728191,53.25933807,0.14697295,0.035004217,0.13026384
30/12/2017,-0.3847636,53.25976431,0.0972985,0.019647617,0.13026384
30/12/2017,-1.161508921,53.22615006,0.13487865,0.027789865,0.24280442
30/12/2017,-1.146569003,53.22667164,0.14264289,0.029763723,0.24280442
30/12/2017,-1.131628621,53.22719135,0.20153596,0.0366357,0.24280442
30/12/2017,-1.116687777,53.2277092,0.1407566,0.03259819,0.24280442
30/12/2017,-1.101746472,53.22822517,0.12193765,0.03119262,0.24280442
30/12/2017,-1.086804708,53.22873927,0.10390453,0.03542578,0.24280442
30/12/2017,-1.071862487,53.2292515,0.11969188,0.028650485,0.24280442
30/12/2017,-1.05691981,53.22976186,0.083693,0.025350425,0.24280442
30/12/2017,-1.041976679,53.23027036,0.08207069,0.024934432,0.42441773
30/12/2017,-1.027033096,53.23077698,0.16867936,0.028997324,0.21493994
30/12/2017,-1.012089062,53.23128173,0.115843564,0.02374132,0.21493994
30/12/2017,-0.997144579,53.23178461,0.07759422,0.017847234,0.21493994
30/12/2017,-0.982199649,53.23228563,0.19773261,0.01782003,0.21493994
30/12/2017,-0.967254273,53.23278477,0.1889436,0.02369302,0.21493994
30/12/2017,-0.952308453,53.23328204,0.13646984,0.04086229,0.21493994
30/12/2017,-0.93736219,53.23377744,0.16762535,0.03061185,0.21493994
30/12/2017,-0.922415487,53.23427097,0.195045,0.032345627,0.21493994
30/12/2017,-0.907468344,53.23476262,0.13283451,0.025658635,0.21493994
30/12/2017,-0.892520764,53.23525241,0.14072591,0.026139174,0.21493994
30/12/2017,-0.877572748,53.23574033,0.20866111,0.031013276,0.21493994
30/12/2017,-0.862624298,53.23622637,0.16134684,0.023415543,0.21493994
30/12/2017,-0.847675415,53.23671054,0.19672304,0.03164066,0.21493994
30/12/2017,-0.832726101,53.23719284,0.26191214,0.041664846,0.21493994
30/12/2017,-0.817776358,53.23767327,0.16063203,0.023663681,0.21493994
30/12/2017,-0.802826188,53.23815183,0.3153724,0.025269033,0.21493994
30/12/2017,-0.787875591,53.23862852,0.13714531,0.024050012,0.21493994
30/12/2017,-0.77292457,53.23910333,0.12561876,0.026613183,0.21493994
30/12/2017,-0.757973127,53.23957627,0.11950684,0.02758797,0.21493994
30/12/2017,-0.743021262,53.24004734,0.17176335,0.030295748,0.21493994
30/12/2017,-0.728068979,53.24051653,0.093029626,0.021117035,0.21493994
30/12/2017,-0.713116277,53.24098386,0.13039133,0.024720322,0.21493994
30/12/2017,-0.69816316,53.24144931,0.08234243,0.010106905,0.21493994
30/12/2017,-0.683209628,53.24191288,0.11902663,0.019664736,0.21493994
30/12/2017,-0.668255683,53.24237459,0.15212487,0.02773338,0.21493994
30/12/2017,-0.653301328,53.24283442,0.23484212,0.03325697,0.064335205
30/12/2017,-0.638346563,53.24329238,0.16615663,0.047089543,0.064335205
30/12/2017,-0.62339139,53.24374846,0.18972188,0.040019177,0.064335205
30/12/2017,-0.608435811,53.24420267,0.14524868,0.02913542,0.100871734
30/12/2017,-0.593479828,53.24465501,0.19913606,0.06626213,0.100871734
30/12/2017,-0.578523442,53.24510548,0.09714645,0.024107179,0.100871734
30/12/2017,-0.563566654,53.24555407,0.21440831,0.0420628,0.100871734
30/12/2017,-0.548609468,53.24600078,0.18295322,0.049361117,0.100871734
30/12/2017,-0.533651883,53.24644563,0.16961189,0.035397377,0.100871734
30/12/2017,-0.518693903,53.24688859,0.20852229,0.049055807,0.100871734
30/12/2017,-0.503735528,53.24732969,0.26346123,0.057235803,0.13026384
30/12/2017,-0.48877676,53.24776891,0.1639821,0.033901483,0.13026384
30/12/2017,-0.473817601,53.24820625,0.20198455,0.03431869,0.13026384
30/12/2017,-0.458858052,53.24864173,0.3096798,0.05128962,0.13026384
30/12/2017,-0.443898116,53.24907532,0.397218,0.041429333,0.13026384
30/12/2017,-0.428937793,53.24950704,0.23889796,0.03812885,0.13026384
30/12/2017,-0.413977086,53.24993689,0.2173309,0.03513533,0.13026384
30/12/2017,-0.399015996,53.25036486,0.20856261,0.037423287,0.13026384
30/12/2017,-0.384054525,53.25079096,0.17467985,0.03442925,0.13026384
30/12/2017,-0.369092674,53.25121518,0.15307938,0.030714206,0.13026384
30/12/2017,-0.354130445,53.25163752,0.16428949,0.03712078,0.13026384
30/12/2017,-0.33916784,53.25205799,0.1734497,0.037351403,0.13026384
30/12/2017,-0.324204861,53.25247659,0.1473796,0.04518773,0.13026384
30/12/2017,-0.309241509,53.25289331,0.17353892,0.038195852,0.13026384
30/12/2017,-0.294277785,53.25330815,0.19208887,0.036291897,0.13026384
30/12/2017,-0.279313692,53.25372112,0.13154238,0.04496415,0.06635427
30/12/2017,-0.264349231,53.25413221,0.11529804,0.043194186,0.06635427
30/12/2017,-0.249384403,53.25454143,0.17177127,0.040659897,0.06635427
30/12/2017,-0.234419212,53.25494877,0.14676437,0.031381566,0.06635427
30/12/2017,-0.219453657,53.25535423,0.15072805,0.02774717,0.06635427
30/12/2017,-0.204487741,53.25575782,0.18359475,0.034012843,0.06635427
30/12/2017,-0.189521465,53.25615953,0.15679848,0.032125805,0.06635427
30/12/2017,-0.174554831,53.25655936,0.18868698,0.035265837,0.06635427
30/12/2017,-0.159587841,53.25695732,0.15882792,0.03325844,0.06635427
30/12/2017,-0.144620497,53.2573534,0.16926666,0.027021207,0.16042875
30/12/2017,-0.1296528,53.2577476,0.16651241,0.02889937,0.16042875
30/12/2017,-0.114684751,53.25813993,0.20621282,0.035039935,0.16042875
30/12/2017,-0.099716353,53.25853038,0.1790265,0.038782176,0.16042875
30/12/2017,-0.084747606,53.25891895,0.16820985,0.028161623,0.16042875
30/12/2017,-0.069778514,53.25930565,0.16624327,0.02792213,0.12299091
30/12/2017,-1.160638448,53.21718469,0.18431342,0.030522622,0.24280442
30/12/2017,-1.145701633,53.2177061,0.20111865,0.042949025,0.24280442
30/12/2017,-1.130764355,53.21822564,0.13621688,0.030737016,0.24280442
30/12/2017,-1.115826614,53.21874331,0.13045445,0.030432008,0.24280442
30/12/2017,-1.100888414,53.21925912,0.12302849,0.03956178,0.24280442
30/12/2017,-1.085949754,53.21977305,0.09725125,0.028925307,0.24280442
30/12/2017,-1.071010638,53.22028512,0.10724874,0.031748902,0.24280442
30/12/2017,-1.056071066,53.22079532,0.11058293,0.03499814,0.24280442
30/12/2017,-1.041131041,53.22130364,0.1195167,0.03408669,0.24280442
30/12/2017,-1.026190563,53.2218101,0.121646576,0.032681484,0.42441773
30/12/2017,-1.011249636,53.22231469,0.14706372,0.025206575,0.21493994
30/12/2017,-0.996308259,53.22281741,0.10549144,0.033345282,0.21493994
30/12/2017,-0.981366436,53.22331826,0.2080533,0.030370768,0.21493994
30/12/2017,-0.966424166,53.22381724,0.15630184,0.024208553,0.21493994
30/12/2017,-0.951481454,53.22431435,0.138971,0.028545063,0.21493994
30/12/2017,-0.936538299,53.22480959,0.123722844,0.026543263,0.21493994
30/12/2017,-0.921594703,53.22530296,0.20434561,0.0358338,0.21493994
30/12/2017,-0.906650669,53.22579445,0.15395543,0.03154868,0.21493994
30/12/2017,-0.891706197,53.22628408,0.1940039,0.030369766,0.21493994
30/12/2017,-0.87676129,53.22677184,0.23333457,0.029173125,0.21493994
30/12/2017,-0.861815949,53.22725773,0.17986318,0.029840387,0.21493994
30/12/2017,-0.846870176,53.22774174,0.1780854,0.028254831,0.21493994
30/12/2017,-0.831923972,53.22822389,0.19134134,0.033066288,0.21493994
30/12/2017,-0.816977339,53.22870416,0.19186582,0.027278215,0.21493994
30/12/2017,-0.802030279,53.22918256,0.19849604,0.036719274,0.21493994
30/12/2017,-0.787082793,53.22965909,0.15141314,0.028660621,0.21493994
30/12/2017,-0.772134884,53.23013375,0.101685494,0.019860428,0.21493994
30/12/2017,-0.757186552,53.23060654,0.08895817,0.016207669,0.21493994
30/12/2017,-0.742237799,53.23107745,0.09748332,0.020526314,0.21493994
30/12/2017,-0.727288627,53.2315465,0.17278449,0.02732084,0.21493994
30/12/2017,-0.712339038,53.23201367,0.095285766,0.024026973,0.21493994
30/12/2017,-0.697389033,53.23247897,0.14209962,0.030286778,0.21493994
30/12/2017,-0.682438614,53.23294239,0.16863076,0.027090523,0.21493994
30/12/2017,-0.667487783,53.23340395,0.13652763,0.030266903,0.21493994
30/12/2017,-0.652536541,53.23386363,0.1730729,0.0386506,0.21493994
30/12/2017,-0.637584889,53.23432144,0.13162503,0.033339202,0.064335205
30/12/2017,-0.622632831,53.23477738,0.17675379,0.038934227,0.064335205
30/12/2017,-0.607680366,53.23523144,0.10990594,0.027331479,0.064335205
30/12/2017,-0.592727497,53.23568363,0.14172345,0.029409487,0.100871734
30/12/2017,-0.577774226,53.23613395,0.09429583,0.02402842,0.100871734
30/12/2017,-0.562820554,53.2365824,0.28172725,0.08151307,0.100871734
30/12/2017,-0.547866483,53.23702897,0.25691724,0.066727035,0.100871734
30/12/2017,-0.532912015,53.23747367,0.22570525,0.050227918,0.100871734
30/12/2017,-0.51795715,53.23791649,0.73064566,0.060721047,0.100871734
30/12/2017,-0.503001891,53.23835744,0.23527312,0.03487131,0.100871734
30/12/2017,-0.48804624,53.23879652,0.12797746,0.022794971,0.13026384
30/12/2017,-0.473090198,53.23923372,0.2543662,0.047427297,0.13026384
30/12/2017,-0.458133767,53.23966905,0.21959703,0.047749676,0.13026384
30/12/2017,-0.443176948,53.24010251,0.18650438,0.03271512,0.13026384
30/12/2017,-0.428219743,53.24053409,0.234105,0.035914753,0.13026384
30/12/2017,-0.413262154,53.2409638,0.19362427,0.03104522,0.13026384
30/12/2017,-0.398304182,53.24139163,0.17252786,0.038964655,0.13026384
30/12/2017,-0.383345829,53.24181759,0.21525131,0.03862973,0.13026384
30/12/2017,-0.368387097,53.24224167,0.08613555,0.020676969,0.13026384
30/12/2017,-0.353427988,53.24266388,0.09664227,0.019947492,0.13026384
30/12/2017,-0.338468502,53.24308421,0.10556949,0.019586354,0.13026384
30/12/2017,-0.323508643,53.24350267,0.16781132,0.04708728,0.13026384
30/12/2017,-0.30854841,53.24391926,0.17445545,0.031768642,0.13026384
30/12/2017,-0.293587807,53.24433396,0.17286086,0.040635478,0.13026384
30/12/2017,-0.278626834,53.2447468,0.15988913,0.046291146,0.13026384
30/12/2017,-0.263665494,53.24515776,0.13713928,0.024693118,0.13026384
30/12/2017,-0.248703787,53.24556684,0.0853834,0.020350695,0.06635427
30/12/2017,-0.233741717,53.24597405,0.1864552,0.03679206,0.06635427
30/12/2017,-0.218779283,53.24637938,0.15074861,0.024820644,0.06635427
30/12/2017,-0.203816489,53.24678283,0.13749179,0.021755256,0.06635427
30/12/2017,-0.188853335,53.24718441,0.13026159,0.027094504,0.06635427
30/12/2017,-0.173889824,53.24758412,0.1782718,0.02636935,0.06635427
30/12/2017,-0.158925957,53.24798195,0.22322187,0.02794929,0.06635427
30/12/2017,-0.143961735,53.2483779,0.22663608,0.03508369,0.06635427
30/12/2017,-0.128997161,53.24877197,0.18262735,0.028919343,0.16042875
30/12/2017,-0.114032235,53.24916417,0.15047787,0.024104739,0.16042875
30/12/2017,-0.099066961,53.24955449,0.12084399,0.023015844,0.16042875
30/12/2017,-0.084101338,53.24994294,0.11639426,0.028374352,0.16042875
30/12/2017,-0.06913537,53.25032951,0.10562116,0.027369734,0.16042875
30/12/2017,-0.054169057,53.2507142,0.18137147,0.0355744,0.12299091
30/12/2017,-0.039202401,53.25109702,0.17826861,0.04229717,0.12299091
30/12/2017,-0.024235405,53.25147796,0.21155539,0.04168874,0.12299091
30/12/2017,-0.009268069,53.25185702,0.20052452,0.03519808,0.12299091
30/12/2017,0.005699605,53.2522342,0.20334446,0.0325944,0.12299091
30/12/2017,0.020667614,53.25260951,0.20446801,0.03456738,0.12299091
30/12/2017,0.035635958,53.25298294,0.14445893,0.03066384,0.12588078
30/12/2017,0.050604635,53.25335449,0.12934236,0.028456444,0.12588078
30/12/2017,0.065573643,53.25372417,0.15104201,0.033024345,0.12588078
30/12/2017,0.08054298,53.25409197,0.15585035,0.030792417,0.12588078
30/12/2017,0.095512645,53.25445789,0.18356925,0.031990018,0.12588078
30/12/2017,0.110482635,53.25482193,0.18624417,0.033044003,0.12588078
30/12/2017,0.12545295,53.25518409,0.23167318,0.037215926,0.12588078
30/12/2017,0.140423588,53.25554438,0.28356653,0.03801748,0.26136523
30/12/2017,0.155394547,53.25590279,0.20681673,0.030311802,0.26136523
30/12/2017,0.170365825,53.25625932,0.2121333,0.052120775,0.26136523
30/12/2017,0.185337421,53.25661397,0.15494719,0.032589126,0.25301206
30/12/2017,0.200309333,53.25696674,0.21153158,0.03656772,0.25301206
30/12/2017,0.21528156,53.25731764,0.19686283,0.028613139,0.11806501
30/12/2017,0.230254099,53.25766665,0.23139864,0.03357989,0.16449243
30/12/2017,0.245226949,53.25801379,0.16552863,0.031588543,0.22945085
30/12/2017,-1.174701689,53.20769618,0.123862356,0.034472134,0.24280442
30/12/2017,-1.159768441,53.20821929,0.17125125,0.035001453,0.24280442
30/12/2017,-1.144834727,53.20874053,0.14510563,0.037043754,0.24280442
30/12/2017,-1.12990055,53.2092599,0.11875664,0.02606303,0.24280442
30/12/2017,-1.114965912,53.20977741,0.12888573,0.024176136,0.24280442
30/12/2017,-1.100030814,53.21029304,0.11537877,0.04014787,0.24280442
30/12/2017,-1.085095257,53.21080681,0.110233955,0.033919863,0.24280442
30/12/2017,-1.070159244,53.21131871,0.09849419,0.030472277,0.24280442
30/12/2017,-1.055222776,53.21182874,0.111208424,0.038275335,0.24280442
30/12/2017,-1.040285854,53.21233691,0.10912216,0.03619164,0.24280442
30/12/2017,-1.025348481,53.2128432,0.12406098,0.036968388,0.24280442
30/12/2017,-1.010410658,53.21334763,0.11654091,0.023782363,0.24280442
30/12/2017,-0.995472386,53.21385018,0.1321566,0.030751513,0.21493994
30/12/2017,-0.980533667,53.21435087,0.14279406,0.024759728,0.21493994
30/12/2017,-0.965594504,53.21484969,0.22466747,0.02804587,0.21493994
30/12/2017,-0.950654897,53.21534663,0.17236102,0.03132429,0.21493994
30/12/2017,-0.935714848,53.21584171,0.1565851,0.029063866,0.21493994
30/12/2017,-0.920774358,53.21633492,0.16664219,0.029557224,0.21493994
30/12/2017,-0.905833431,53.21682626,0.19663195,0.033619586,0.21493994
30/12/2017,-0.890892066,53.21731573,0.21728757,0.032786716,0.21493994
30/12/2017,-0.875950266,53.21780333,0.1637999,0.026126508,0.21493994
30/12/2017,-0.861008033,53.21828906,0.1682593,0.032010954,0.21493994
30/12/2017,-0.846065368,53.21877292,0.16863307,0.025174353,0.21493994
30/12/2017,-0.831122272,53.2192549,0.256726,0.02819944,0.21493994
30/12/2017,-0.816178748,53.21973502,0.2766979,0.031141698,0.21493994
30/12/2017,-0.801234796,53.22021327,0.15268552,0.03128753,0.21493994
30/12/2017,-0.78629042,53.22068964,0.14253823,0.029306293,0.21493994
30/12/2017,-0.771345619,53.22116415,0.14009568,0.025116734,0.21493994
30/12/2017,-0.756400397,53.22163678,0.19512257,0.03039427,0.21493994
30/12/2017,-0.741454754,53.22210755,0.13203874,0.020421702,0.21493994
30/12/2017,-0.726508693,53.22257644,0.1535132,0.031682126,0.21493994
30/12/2017,-0.711562214,53.22304346,0.34829643,0.021342227,0.21493994
30/12/2017,-0.696615321,53.22350861,0.12820566,0.028969271,0.21493994
30/12/2017,-0.681668013,53.22397188,0.24098821,0.0301096,0.21493994
30/12/2017,-0.666720293,53.22443329,0.18701792,0.040274717,0.21493994
30/12/2017,-0.651772163,53.22489282,0.18312512,0.03816721,0.21493994
30/12/2017,-0.636823624,53.22535048,0.26658213,0.047389068,0.21493994
30/12/2017,-0.621874677,53.22580627,0.20130901,0.035013847,0.064335205
30/12/2017,-0.606925325,53.22626019,0.14368306,0.03185946,0.064335205
30/12/2017,-0.59197557,53.22671223,0.16768989,0.042674944,0.064335205
30/12/2017,-0.577025412,53.2271624,0.18468761,0.027496552,0.064335205
30/12/2017,-0.562074853,53.2276107,0.7061833,0.09799331,0.100871734
30/12/2017,-0.547123896,53.22805713,1.3643903,0.20123436,0.100871734
30/12/2017,-0.532172542,53.22850168,0.60762405,0.0688072,0.100871734
30/12/2017,-0.517220792,53.22894436,0.3890903,0.07476294,0.100871734
30/12/2017,-0.502268648,53.22938517,0.29319683,0.030612113,0.100871734
30/12/2017,-0.487316111,53.22982411,0.15389037,0.029738074,0.100871734
30/12/2017,-0.472363184,53.23026117,0.12699224,0.025525015,0.13026384
30/12/2017,-0.457409869,53.23069636,0.13951333,0.027549814,0.13026384
30/12/2017,-0.442456165,53.23112967,0.13589083,0.0273908,0.13026384
30/12/2017,-0.427502077,53.23156111,0.17985877,0.022444554,0.13026384
30/12/2017,-0.412547604,53.23199068,0.12925783,0.021254078,0.13026384
30/12/2017,-0.397592749,53.23241837,0.16821812,0.034786724,0.13026384
30/12/2017,-0.382637513,53.23284419,0.11390832,0.031489033,0.13026384
30/12/2017,-0.367681898,53.23326814,0.13333715,0.026407348,0.13026384
30/12/2017,-0.352725906,53.23369021,0.16218388,0.02456506,0.13026384
30/12/2017,-0.337769539,53.23411041,0.21235467,0.032504365,0.13026384
30/12/2017,-0.322812797,53.23452873,0.1704424,0.03941659,0.13026384
30/12/2017,-0.307855683,53.23494518,0.09191169,0.021845834,0.13026384
30/12/2017,-0.292898198,53.23535976,0.14254324,0.029442947,0.13026384
30/12/2017,-0.277940344,53.23577246,0.14149739,0.03213378,0.13026384
30/12/2017,-0.262982123,53.23618328,0.17669582,0.030592602,0.13026384
30/12/2017,-0.248023536,53.23659223,0.12639558,0.023971386,0.13026384
30/12/2017,-0.233064585,53.2369993,0.19117019,0.037719104,0.06635427
30/12/2017,-0.218105271,53.2374045,0.21274783,0.034051593,0.06635427
30/12/2017,-0.203145597,53.23780783,0.17401257,0.031485718,0.06635427
30/12/2017,-0.188185564,53.23820928,0.12621118,0.018666836,0.06635427
30/12/2017,-0.173225173,53.23860885,0.12542947,0.026318757,0.06635427
30/12/2017,-0.158264426,53.23900655,0.1624828,0.03130979,0.06635427
30/12/2017,-0.143303326,53.23940238,0.1812809,0.027733678,0.06635427
30/12/2017,-0.128341873,53.23979632,0.21506241,0.03528989,0.06635427
30/12/2017,-0.113380069,53.24018839,0.19065863,0.0335025,0.06635427
30/12/2017,-0.098417916,53.24057859,0.18680559,0.028171837,0.16042875
30/12/2017,-0.083455416,53.24096691,0.1850855,0.0362175,0.16042875
30/12/2017,-0.06849257,53.24135335,0.10762791,0.027631428,0.16042875
30/12/2017,-0.05352938,53.24173792,0.14118876,0.033509165,0.16042875
30/12/2017,-0.038565847,53.24212061,0.11881797,0.033568826,0.16042875
30/12/2017,-0.023601974,53.24250143,0.17813988,0.03782112,0.12299091
30/12/2017,-0.008637761,53.24288037,0.21010977,0.03554031,0.12299091
30/12/2017,0.006326789,53.24325743,0.11918336,0.02644676,0.12299091
30/12/2017,0.021291675,53.24363262,0.13386464,0.033946864,0.12299091
30/12/2017,0.036256894,53.24400592,0.17088187,0.03718672,0.12299091
30/12/2017,0.051222447,53.24437736,0.16646072,0.035663422,0.12299091
30/12/2017,0.06618833,53.24474691,0.23352808,0.043436535,0.12588078
30/12/2017,0.081154542,53.24511459,0.20035507,0.03729362,0.12588078
30/12/2017,0.096121082,53.24548039,0.13545762,0.032261692,0.12588078
30/12/2017,0.111087947,53.24584431,0.25791356,0.040360034,0.12588078
30/12/2017,0.126055137,53.24620636,0.38712463,0.057264727,0.12588078
30/12/2017,0.141022649,53.24656653,0.16829139,0.033816572,0.12588078
30/12/2017,0.155990482,53.24692482,0.18811198,0.03956892,0.26136523
30/12/2017,0.170958634,53.24728124,0.19226015,0.036212627,0.26136523
30/12/2017,0.185927104,53.24763577,0.16690637,0.026955005,0.26136523
30/12/2017,0.200895889,53.24798843,0.38392875,0.046672147,0.25301206
30/12/2017,0.215864988,53.24833921,0.20747392,0.02975564,0.25301206
30/12/2017,0.2308344,53.24868811,0.25075763,0.03574804,0.16781345
30/12/2017,0.245804123,53.24903514,0.19448955,0.035661176,0.2365558
30/12/2017,0.260774155,53.24938029,0.21432465,0.032344315,0.1997301
30/12/2017,0.275744494,53.24972355,0.24262734,0.040775985,0.15005504
30/12/2017,0.290715139,53.25006495,0.24718028,0.03793834,0.10522983
30/12/2017,0.305686088,53.25040446,0.29993123,0.05136531,0.10521452
30/12/2017,0.320657339,53.25074209,0.24684963,0.040543504,0.0890444
30/12/2017,0.335628892,53.25107785,0.05014815,0.008353181,0.04735298
30/12/2017,0.350600743,53.25141172,0.029569931,0.001618815,0.024812464
